"uid","domainID","siteID","plotID","subplotID","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","acceptedTaxonID","identificationQualifier","taxonIDRemarks","morphospeciesID","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","boutNumber","date","samplingProtocol","identificationReferences","measuredBy","recordedBy","enteredBy","remarks","individualID"
"BDB493694E52426A8F24CA31856586B9",NA,"UNDE","UNDE_010","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","85",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"38E80D164B7640AEB79D1AA42FB9877B",NA,"UNDE","UNDE_010","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","9",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"A4A59321ECFA4C289FF1ABFB7C8C64B1",NA,"UNDE","UNDE_010","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","75",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"16A204D52BA046809AE6418A24706C74",NA,"UNDE","UNDE_010","41.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","2",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"72174047B0124C5488B5A61E44766ACF",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","91",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"36ECF54D2F4F4B438B5EC9D64A24F54D",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","20",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"E6712B142EC1405FA1F6DDAAFCD75836",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"4BB12308868A4A7A82385457201BC480",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","1",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"66F3D25ED231490E9E4EDBEC79C895A9",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"FF89C5A3FCE84399BEEC0247BF35D985",NA,"UNDE","UNDE_010","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","4",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"935A849537D04E5E8C7000DA38F5291D",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"POACEA","POACEA",NA,NA,NA,NA,"0.5","N","30","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"54EDAC23FF1544438B8E998782878048",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"PIMA","PIMA",NA,NA,NA,NA,"1","N","32","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"1AC5F2F3E72247F7ACCF23B28809663B",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","4","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"8A34C434C1044470A855FD01B7A264CE",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"CALE10","CALE10",NA,NA,NA,NA,"0.5","N","11","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"CA923CBCDD9C4DB8AED0553249866296",NA,"UNDE","UNDE_010","41.1.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"652D2920EB8A427A9F5E35FC34F082FA",NA,"UNDE","UNDE_010","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","1",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"8B246271F8A94868AA6DE4F1663595DE",NA,"UNDE","UNDE_010","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","98",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"839B48968A104D809EA4E521A9B79D73",NA,"UNDE","UNDE_010","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","1",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"3E87A24506904E8CB25731E9C16562B3",NA,"UNDE","UNDE_010","41.1.1","plantSpecies","Y",NA,"MATR4","MATR4",NA,NA,NA,NA,"1","N","5","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"F9CBDC324290460D948421898C701512",NA,"UNDE","UNDE_010","41.1.1","plantSpecies","Y",NA,"COCO6","COCO6",NA,NA,NA,NA,"0.5","N","15","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"0BADF42B5981429780428C51D475D7F0",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","8",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"563C81F881DB4DD481AF3EF0A52C193D",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"91EA2FEBBCD04C4BBC52D7027F342A84",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","30",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"C74411ED23E84710AE8B598501E96F3F",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"885E19B2B4DF4F0FAD77F3DA0630D89F",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","61",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"F03BF8824F0C493EAA20B5D138D9C53B",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","0.5",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"AC046B2D29B74C678B58B0E43F1D5A1D",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"316CBFE24C7F4C15A917933397D95AB5",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"CACA11","CACA11",NA,NA,NA,NA,"0.5","N","13","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"C0CEB315B8824A7BA4607E6883CBCCFE",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"CALE10","CALE10",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"67C1777BB12B4E53BFF0101C57AE68A8",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"PHME13","PHME13",NA,NA,NA,NA,"3","N","52","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"06735F4DEA2B4208A3502E6307549B9D",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"MATR4","MATR4",NA,NA,NA,NA,"1","N","7","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"0007C4C6D5F1434E8A2B0CA40FFB6D8D",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"69C033D1FF3F4B01AC1B7B831FB6578C",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"1","N","13","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"8CCF1D85D7BC4A04BEAAA79ACFC20A8C",NA,"UNDE","UNDE_010","40.1.1","plantSpecies","Y",NA,"OSCI","OSCI",NA,NA,NA,NA,"12","N","60","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"8C8F8B165ECC4D26AF2C3B16CF459650",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"1","N","6","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"093806E64B634DDD8E6B76EF2AE3116B",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"COCA13","COCA13",NA,NA,NA,NA,"1","N","12","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"20BAB512FA674157A80042588A3A4520",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"COTR2","COTR2",NA,NA,NA,NA,"1","N","5","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"5479323F5646485B9A80B44A03B55865",NA,"UNDE","UNDE_010","40.3.1","plantSpecies","Y",NA,"MATR4","MATR4",NA,NA,NA,NA,"1","N","3","1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"9EADEEFA492A4ADE9CC146D117CDA4D1",NA,"UNDE","UNDE_010","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","2",NA,NA,"1","""2015-06-30""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","bgorzek@field-ops.org",NA,NA
"306732CBADD945CF90EAF6B6B1BECD89",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"GAPR2","GAPR2",NA,NA,NA,NA,"0.5","N","2","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"8CF9399BAF6F431F90A8627C41D3D6EB",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"COCO6","COCO6",NA,NA,NA,NA,"15","N","75","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"F675DAFCCD4743A39E3E39412DC9C9F7",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","4","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"45E339853E4046A5A1E59BE3F6DE9F60",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"COCA13","COCA13",NA,NA,NA,NA,"1","N","12","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"C2C98DA3AC4443F09227316F1C2BEEE2",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"PTAQ","PTAQ",NA,NA,NA,NA,"0.5","N","27","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"C99B1BD4596C4584A73FBBBFB64D6A07",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"LONIC","LONIC",NA,NA,NA,NA,"5","N","33","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"6D0E4003A152496C828D667FD4132738",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"10","N","8","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"FD708A40B9BF45F8BB178D91BCB750D7",NA,"UNDE","UNDE_037","40.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"2","N","8","1","""2015-06-03""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"DD571E2B2AE647A99CE80E0A13AE3BA8",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"3881E9D9FD794A85AE93A02601038B3C",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","84",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"D4D376704A2B4308937E10A1BB4235B6",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"E8E50AD49CE649D793F82FBBB337B9D0",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","2",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"DCD8C1F1018A492C8877D005961DAAE8",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","70",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"5BCE77F3F8E74961AA169BEBA407A432",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","1",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"36DD4993781B4E4A847425E65CFBD383",NA,"UNDE","UNDE_021","41.4.1","plantSpecies","Y",NA,"OSCI","OSCI",NA,NA,NA,NA,"1","N","20","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"E66EC9FA9D0C4AFC857674EE82AB1B5D",NA,"UNDE","UNDE_021","41.4.1","plantSpecies","Y",NA,"OXMO","OXMO",NA,NA,NA,NA,"3","N","5","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"DEF77CBFF9454C2BBC4D02C0E1E4132C",NA,"UNDE","UNDE_021","41.4.1","plantSpecies","Y",NA,"DRIN5","DRIN5",NA,NA,NA,NA,"4","N","43","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0FCB32F96B0E48D5B926DCB1026B6775",NA,"UNDE","UNDE_021","41.4.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"2EEDC193C6CC4A80AC18EF0821D9DA91",NA,"UNDE","UNDE_021","41.4.1","plantSpecies","Y",NA,"COTR2","COTR2",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"3D9A69D9FC1147C5886E06CAEB486875",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"RHAL","RHAL",NA,NA,NA,NA,"3","N","54","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"EDAD08C4E47B4A1A94EAB9636288D928",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"2","N","7","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"06EA0D981DF14654B2360801BEAD2315",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"ALINR","ALINR",NA,NA,NA,NA,"0.5","N","180","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F69C9448DE50408BBCD58468480D83F1",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"CHGL2","CHGL2",NA,NA,NA,NA,"0.5","N","17","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"8267C7F2363E43D6BDDBC3FC508B57F6",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"ABBA","ABBA",NA,NA,NA,NA,"1","Y",NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"4E3D145D77BF4467BAC4378975C05252",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"GLST","GLST",NA,NA,NA,NA,"0.5","N","15","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"EA03151F58034C00865B9BAFA29DCC8E",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,"skinny buns",NA,"0.5","N","16","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"A1984FC8211A4C80A8B22813A20CC3DB",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","2",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F6BAEEF122F04078A769570C2475FD1A",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","0.5",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"94F2B9515CF44405AC56CD768CC09363",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"845056616915474FA0C97CF96BFCFD79",NA,"UNDE","UNDE_021","41.1.1","plantSpecies","Y",NA,"OXMO","OXMO",NA,NA,NA,NA,"2","N","3","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"9DA9FBC909E247D38D4FFE47FF986BD0",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","8",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F1B13355F3604712AD51D044C4636B41",NA,"UNDE","UNDE_021","41.1.1","plantSpecies","Y",NA,"OSCI","OSCI",NA,NA,NA,NA,"1","N","19","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"DA0F40BC29F64C72A2DBB978432514C1",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"965892ADC919418380A3C6CBFA7A32EB",NA,"UNDE","UNDE_021","41.1.1","plantSpecies","Y",NA,"ACRU","ACRU",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"AB352ED0B903403491D70B833751D193",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","3",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"5F20D736C82A44C283C367596C3EDD02",NA,"UNDE","UNDE_021","41.1.1","plantSpecies","Y",NA,"TSCA","TSCA",NA,NA,NA,NA,"0.5","N","16","1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"C6B783F2BAE144758E15C6000AE76195",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","52",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"13E628FEE43E4099AE25291A673924A2",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","8",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"16F178D41B48421FA96E1D75A268F427",NA,"UNDE","UNDE_024","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","93",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"89B5F1DA11AD477CA534DC1A47B96204",NA,"UNDE","UNDE_021","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","4",NA,NA,"1","""2015-06-08""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"2F200DA1910147229C5D47ADE30D2D32",NA,"UNDE","UNDE_024","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","90",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F2DEC24493294CA4B95295E9E72C5865",NA,"UNDE","UNDE_024","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","8",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"2A1FE98CE97248F89902189F4E48056A",NA,"UNDE","UNDE_024","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","2",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"6EAB619D881943D99A6CF115A5A295CF",NA,"UNDE","UNDE_024","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","15",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"6A68BAFAEE244C3D896FD5F88BC41742",NA,"UNDE","UNDE_024","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","80",NA,NA,"1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"63D58153D1004E8A84127E9BF4301606",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","32","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"AE8ADC25E75A4A18898420266FFACC0F",NA,"UNDE","UNDE_024","32.4.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"4","N","14","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"92C5736A6756440091FD34F8CDF9D6A7",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"ACER","ACER","cf. genus",NA,NA,NA,"0.5","N","5","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"93EFB182ED1D4F7BA3B0CB87EFF10B76",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"015DC2D3D84A4111B3B7716813B7C626",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"MATR4","MATR4",NA,NA,NA,NA,"2","N","11","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"254F81456B634B75873252D862A03C14",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"3C13CAEDCB874FDFB2500AE451D2FD75",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"COSE16","COSE16",NA,NA,NA,NA,"0.5","N","12","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"9BE14EB987784C8584C73E2745373070",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"OSCI","OSCI",NA,NA,NA,NA,"0.5","N","57","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"8DF9DF29E9F24459A3A9AE3DA0E08AB4",NA,"UNDE","UNDE_024","32.2.1","plantSpecies","Y",NA,"CAREXSPP","CAREXSPP",NA,NA,"skinny buns",NA,"2","N","13","1","""2015-06-01""",NA,NA,"bgorzek@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
