"","siteID","measuredBy","plotID","boutNumber","recordedBy","date","subplot","taxonID","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss","photoID"
"1:1384","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.1.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1385","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.100","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:1386","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.100","LOPR",NA,NA,NA,NA,NA,"",NA,NA
"1:1387","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.100","LYAN2",NA,NA,NA,NA,NA,"",NA,NA
"1:1388","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1389","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.100","SABE2",NA,NA,NA,NA,NA,"",NA,NA
"1:1390","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","BETUL",NA,NA,NA,NA,25,"BENA/BEGL",NA,NA
"1:1391","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","EMNI",NA,NA,NA,NA,26,"",NA,NA
"1:1392","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","LEPA11",NA,NA,NA,NA,3,"",NA,NA
"1:1393","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:1394","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","VAUL",NA,NA,NA,NA,12,"",NA,NA
"1:1395","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.1","VAVI",NA,NA,NA,NA,2,"",NA,NA
"1:1396","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:1397","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1398","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"31.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1399","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.100","BEOC2",NA,NA,NA,NA,NA,"",NA,NA
"1:1400","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1401","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.100","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:1402","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.100","SABE2",NA,NA,NA,NA,NA,"",NA,NA
"1:1403","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.100","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1404","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","BETUL",NA,NA,NA,NA,48,"BENA/BEGL",NA,NA
"1:1405","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:1406","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","LEPA11",NA,NA,NA,NA,15,"",NA,NA
"1:1407","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:1408","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:1409","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.1","VAVI",NA,NA,NA,NA,11,"",NA,NA
"1:1410","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.10","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:1411","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:1412","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1413","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.2.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1414","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","BETUL",NA,NA,NA,NA,30,"BENA/BEGL",NA,NA
"1:1415","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","EMNI",NA,NA,NA,NA,4,"",NA,NA
"1:1416","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","LEPA11",NA,NA,NA,NA,9,"",NA,NA
"1:1417","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:1418","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","VAUL",NA,NA,NA,NA,10,"",NA,NA
"1:1419","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.1","VAVI",NA,NA,NA,NA,6,"",NA,NA
"1:1420","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.10","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:1421","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:1422","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"32.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1423","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.1","BETUL",NA,NA,NA,NA,35,"BENA/BEGL",NA,NA
"1:1424","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.1","LEPA11",NA,NA,NA,NA,20,"",NA,NA
"1:1425","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.1","SAGL",NA,NA,NA,NA,10,"",NA,NA
"1:1426","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.1","VAUL",NA,NA,NA,NA,0.5,"",NA,NA
"1:1427","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:1428","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.10","LOPR",NA,NA,NA,NA,NA,"",NA,NA
"1:1429","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1430","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.1.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:1431","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.100","BEOC2",NA,NA,NA,NA,NA,"",NA,NA
"1:1432","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.100","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:1433","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.1","BETUL",NA,NA,NA,NA,0.5,"BENA/BEGL",NA,NA
"1:1434","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.1","LEPA11",NA,NA,NA,NA,7,"",NA,NA
"1:1435","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.1","VAUL",NA,NA,NA,NA,13,"",NA,NA
"1:1436","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:1437","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:1438","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:1439","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1440","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:1441","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1442","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"40.3.10","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:1443","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","BETUL",NA,NA,NA,NA,1,"BENA/BEGL",NA,NA
"1:1444","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:1445","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","LEPA11",NA,NA,NA,NA,4,"",NA,NA
"1:1446","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","PIGL",NA,NA,NA,NA,0.5,"",NA,NA
"1:1447","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","POACEA",NA,NA,NA,NA,1,"",NA,NA
"1:1448","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","VAUL",NA,NA,NA,NA,15,"",NA,NA
"1:1449","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.1","VAVI",NA,NA,NA,NA,10,"",NA,NA
"1:1450","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.1.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:1451","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.100","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:1452","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.100","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1453","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","BETUL",NA,NA,NA,NA,15,"BENA/BEGL",NA,NA
"1:1454","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:1455","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","CAST36",NA,NA,NA,NA,0.5,"",NA,NA
"1:1456","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","LEPA11",NA,NA,NA,NA,21,"",NA,NA
"1:1457","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:1458","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","VAUL",NA,NA,NA,NA,0.5,"",NA,NA
"1:1459","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.1","VAVI",NA,NA,NA,NA,12,"",NA,NA
"1:1460","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:1461","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1462","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_061","Characterization","KSCHRODER@NEONINC.ORG",20150624,"41.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1463","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","BETUL",NA,NA,NA,NA,12,"BENA/BEGL",NA,NA
"1:1464","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:1465","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:1466","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","ERVA4",NA,NA,NA,NA,1,"",NA,NA
"1:1467","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","LEPA11",NA,NA,NA,NA,9,"",NA,NA
"1:1468","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:1469","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:1470","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.1","VAVI",NA,NA,NA,NA,5,"",NA,NA
"1:1471","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:1472","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:1473","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1474","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","BETUL",NA,NA,NA,NA,7,"BENA/BEGL",NA,NA
"1:1475","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:1476","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:1477","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:1478","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","LEPA11",NA,NA,NA,NA,11,"",NA,NA
"1:1479","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","PEFR5",NA,NA,NA,NA,1,"",NA,NA
"1:1480","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:1481","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:1482","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.1","VAVI",NA,NA,NA,NA,10,"",NA,NA
"1:1483","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1484","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"31.4.10","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:1485","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1486","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.100","PIMA",NA,NA,NA,NA,NA,"",NA,NA
"1:1487","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","BETUL",NA,NA,NA,NA,6,"BENA/BEGL",NA,NA
"1:1488","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:1489","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","EMNI",NA,NA,NA,NA,5,"",NA,NA
"1:1490","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:1491","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","LEPA11",NA,NA,NA,NA,7,"",NA,NA
"1:1492","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:1493","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:1494","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","SAPU15",NA,NA,NA,NA,2,"",NA,NA
"1:1495","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","VAUL",NA,NA,NA,NA,5,"",NA,NA
"1:1496","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.2.1","VAVI",NA,NA,NA,NA,11,"",NA,NA
"1:1497","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:1498","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","BETUL",NA,NA,NA,NA,6,"BENA/BEGL",NA,NA
"1:1499","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:1500","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","EMNI",NA,NA,NA,NA,6,"",NA,NA
"1:1501","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:1502","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","LEPA11",NA,NA,NA,NA,6,"",NA,NA
"1:1503","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:1504","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:1505","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","VAOX",NA,NA,NA,NA,0.5,"",NA,NA
"1:1506","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","VAUL",NA,NA,NA,NA,13,"",NA,NA
"1:1507","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.1","VAVI",NA,NA,NA,NA,8,"",NA,NA
"1:1508","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:1509","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.10","PELA",NA,NA,NA,NA,NA,"",NA,NA
"1:1510","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1511","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"32.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1512","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","BETUL",NA,NA,NA,NA,30,"BENA/BEGL",NA,NA
"1:1513","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:1514","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","EMNI",NA,NA,NA,NA,6,"",NA,NA
"1:1515","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:1516","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","PEFR5",NA,NA,NA,NA,1,"",NA,NA
"1:1517","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:1518","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","VAUL",NA,NA,NA,NA,10,"",NA,NA
"1:1519","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.1","VAVI",NA,NA,NA,NA,9,"",NA,NA
"1:1520","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:1521","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:1522","HEAL","KSCHRODER@NEONINC.ORG","HEAL_062","Characterization","ABOYD@FIELD-OPS.ORG",20150622,"40.100","ANPO",NA,NA,NA,NA,NA,"",NA,NA
