"","siteID","plotID","boutNumber","measuredBy","recordedBy","entered.by","date","subplot","taxonID","Check52","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss...cover","photoID","X"
"1:1662","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"40.1","BIVI2",NA,"","","","",NA,"",NA,NA,NA
"1:1663","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"40.1","SARE2",NA,"","","","",NA,"",NA,NA,NA
"1:1664","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"40.1","POBI5",NA,"","","","",NA,"",NA,NA,NA
"1:1665","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"40.1","PYGR",NA,"","","","",NA,"",NA,NA,NA
"1:1666","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","SAPU15",NA,"","","","",25,"",NA,NA,NA
"1:1667","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",40,"",NA,NA,NA
"1:1668","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","ANPO",NA,"","","","",1,"",NA,NA,NA
"1:1669","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","VAVI",NA,"","","","",10,"",NA,NA,NA
"1:1670","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:1671","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:1672","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","PEFR5",NA,"","","","",2,"",NA,NA,NA
"1:1673","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:1674","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","PECA2",NA,"","","","",0.5,"",NA,NA,NA
"1:1675","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","CATE11",NA,"","","","",0.5,"",NA,NA,NA
"1:1676","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",0.5,"",NA,NA,NA
"1:1677","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:1678","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:1679","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",25,"",NA,NA,NA
"1:1680","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","SAPU15",NA,"","","","",5,"",NA,NA,NA
"1:1681","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:1682","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:1683","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","SARE2",NA,"","","","",4,"",NA,NA,NA
"1:1684","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","VAUL",NA,"","","","",10,"",NA,NA,NA
"1:1685","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","VAVI",NA,"","","","",0.5,"",NA,NA,NA
"1:1686","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","ARAN5",NA,"","","","",1,"",NA,NA,NA
"1:1687","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:1688","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:1689","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","ANPO",NA,"","","","",1,"",NA,NA,NA
"1:1690","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.4.1","SANE3",NA,"","","","",0.5,"",NA,NA,NA
"1:1691","TOOL","TOOL_43736","Characterization","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1","PELA4",NA,"","","","",NA,"",NA,NA,NA
"1:1692","TOOL","TOOL_43736","CHARACTERIZATION","AGUTTING","SROBERTS","AGUTTING",20150717,"41.1","POBI5",NA,"","","","",NA,"",NA,NA,NA
"1:1693","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","BETUL",NA,"CS","","BENA/BEGL","",8,"",NA,NA,NA
"1:1694","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","ERVA5",NA,"","","","",20,"",NA,NA,NA
"1:1695","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","SAPU15",NA,"","","","",3,"",NA,NA,NA
"1:1696","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:1697","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","ANPO",NA,"","","","",7,"",NA,NA,NA
"1:1698","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","EMNI",NA,"","","","",0.5,"",NA,NA,NA
"1:1699","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","RUCH",NA,"","","","",6,"",NA,NA,NA
"1:1700","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",6,"",NA,NA,NA
"1:1701","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","VAVI",NA,"","","","",7,"",NA,NA,NA
"1:1702","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.1.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:1703","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","ERVA5",NA,"","","","",60,"",NA,NA,NA
"1:1704","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","SAPU15",NA,"","","","",7,"",NA,NA,NA
"1:1705","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","VAVI",NA,"","","","",4,"",NA,NA,NA
"1:1706","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:1707","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","ANPO",NA,"","","","",8,"",NA,NA,NA
"1:1708","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:1709","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","RUCH",NA,"","","","",2,"",NA,NA,NA
"1:1710","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",1,"",NA,NA,NA
"1:1711","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","EMNI",NA,"","","","",3,"",NA,NA,NA
"1:1712","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","CATE11",NA,"","","","",1,"",NA,NA,NA
"1:1713","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","PELA4",NA,"","","","",1,"",NA,NA,NA
"1:1714","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"31.4.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:1715","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","CATE11",NA,"","","","",3,"",NA,NA,NA
"1:1716","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:1717","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","VAVI",NA,"","","","",6,"",NA,NA,NA
"1:1718","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","CAREX",NA,"CS","","CAPE8/CAME4","",45,"",NA,NA,NA
"1:1719","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","BETUL",NA,"CS","","BENA/BEGL","",6,"",NA,NA,NA
"1:1720","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:1721","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","ANPO",NA,"","","","",6,"",NA,NA,NA
"1:1722","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","ERVA5",NA,"","","","",1,"",NA,NA,NA
"1:1723","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.2.1","SAFU",NA,"","","","",1,"",NA,NA,NA
"1:1724","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","RUCH",NA,"","","","",5,"",NA,NA,NA
"1:1725","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:1726","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","ANPO",NA,"","","","",12,"",NA,NA,NA
"1:1727","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","BETUL",NA,"CS","","BENA/BEGL","",10,"",NA,NA,NA
"1:1728","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","SAPU15",NA,"","","","",12,"",NA,NA,NA
"1:1729","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:1730","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",2,"",NA,NA,NA
"1:1731","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","ERVA5",NA,"","","","",50,"",NA,NA,NA
"1:1732","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","EMNI",NA,"","","","",1,"",NA,NA,NA
"1:1733","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"32.4.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:1734","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","RUCH",NA,"","","","",3,"",NA,NA,NA
"1:1735","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","ANPO",NA,"","","","",8,"",NA,NA,NA
"1:1736","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",2,"",NA,NA,NA
"1:1737","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","ERVA5",NA,"","","","",40,"",NA,NA,NA
"1:1738","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","SAPU15",NA,"","","","",3,"",NA,NA,NA
"1:1739","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","BETUL",NA,"CS","","BENA/BEGL","",8,"",NA,NA,NA
"1:1740","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","VAVI",NA,"","","","",6,"",NA,NA,NA
"1:1741","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:1742","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","PELA4",NA,"","","","",1,"",NA,NA,NA
"1:1743","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.1.1","EMNI",NA,"","","","",0.5,"",NA,NA,NA
"1:1744","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","SAPU15",NA,"","","","",30,"",NA,NA,NA
"1:1745","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","EMNI",NA,"","","","",1,"",NA,NA,NA
"1:1746","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","RUCH",NA,"","","","",3,"",NA,NA,NA
"1:1747","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","CATE11",NA,"","","","",1,"",NA,NA,NA
"1:1748","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:1749","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","ERVA5",NA,"","","","",40,"",NA,NA,NA
"1:1750","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",7,"",NA,NA,NA
"1:1751","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","VAVI",NA,"","","","",25,"",NA,NA,NA
"1:1752","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","ANPO",NA,"","","","",6,"",NA,NA,NA
"1:1753","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:1754","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"40.3.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:1755","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","ERVA5",NA,"","","","",40,"",NA,NA,NA
"1:1756","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","SAPU15",NA,"","","","",5,"",NA,NA,NA
"1:1757","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","ANPO",NA,"","","","",16,"",NA,NA,NA
"1:1758","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","VAVI",NA,"","","","",25,"",NA,NA,NA
"1:1759","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",2,"",NA,NA,NA
"1:1760","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","RUCH",NA,"","","","",5,"",NA,NA,NA
"1:1761","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",4,"",NA,NA,NA
"1:1762","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:1763","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","CATE11",NA,"","","","",0.5,"",NA,NA,NA
"1:1764","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:1765","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",25,"",NA,NA,NA
"1:1766","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:1767","TOOL","TOOL_46808","CHARACTERIZATION","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","ANPO",NA,"","","","",10,"",NA,NA,NA
"1:1768","TOOL","TOOL_46808","Characterization","SROBERTS@FIELD-OPS.ORG; AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","VAVI",NA,"","","","",10,"",NA,NA,NA
